start_time,end_time,f_name,l_name,phone,pvt_email,type,calendar,price,is_paid,paid_online,certificate_code,notes,scheduled_on,label,scheduled_by,company_name,work_email,preferred_platforms,appointment_id,flags,emp_names_input,first_name,last_name,employee_names,nickname,short_type,company,c_per_emp,c_per_month,prepaid,starts,ends,note,bgn_per_hour,is_valid,contract_duration,concat_emp_company,total_per_emp,returns_or_not,trainer,concat_count,active_trainings_per_client,trainings_left,month,year,dayname,training_datetime,scheduled_date,training_end
2021-01-11 18:00:00,2021-01-11 18:50:00,Китомир,Мангъров,811133235,kitomir.mangarov@yahoo.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,k.mangarov@bluenova.com,Zoom,504013359,,|Китомир|Мангъров|,KITOMIR,MANGAROV,Kitomir Mangarov,KIANGMAN,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,KIANGMAN|BLUENOVA,1,only one session,Жана Иванова,,,,January,2021,Monday,11-Jan-2021 18:00:00,07-Jan-2021,11-Jan-2021
2021-01-11 18:00:00,2021-01-11 18:50:00,Махно,Вампирска,818201222,maxno.vampirska@gmail.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,m.vampirska@bluenova.com,Zoom,504022088,,|Махно|Вампирска|,MAHNO,VAMPIRSKA,Mahno Vampirska,MAAMPVAM,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,MAAMPVAM|BLUENOVA,6,more then one session,Димитър Петров,,,,January,2021,Monday,11-Jan-2021 18:00:00,07-Jan-2021,11-Jan-2021
2021-01-11 18:00:00,2021-01-11 18:50:00,Aleah,Phillips,811222121,aleah.phillips@yahoo.co.uk,BlueNova | Online leadership training | Онлайн тренинг за лидери,Мария Георгиева | Maria Georgieva,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,a.phillips@bluenova.com,Zoom,504056069,,|Aleah|Phillips|,ALEAH,PHILLIPS,Aleah Phillips,ALHILPHI,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,ALHILPHI|BLUENOVA,1,only one session,Мария Георгиева,,,,January,2021,Monday,11-Jan-2021 18:00:00,07-Jan-2021,11-Jan-2021
2021-01-12 16:30:00,2021-01-12 17:20:00,Лусио,Пулев,899112220,lusio.pulev@abv.bg,BlueNova | Online leadership training | Онлайн тренинг за лидери,Мария Георгиева | Maria Georgieva,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,l.pulev@bluenova.com,Zoom,504021536,,|Лусио|Пулев|,LUSIO,PULEV,Lusio Pulev,LUULEPUL,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,LUULEPUL|BLUENOVA,1,only one session,Мария Георгиева,,,,January,2021,Tuesday,12-Jan-2021 16:30:00,07-Jan-2021,12-Jan-2021
2021-01-12 17:00:00,2021-01-12 17:50:00,Нешка,Иванов,882808082,neshka.ivanov@yahoo.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,n.ivanov@bluenova.com,"Zoom, Skype",504012132,,|Нешка|Иванов|,NESHKA,IVANOV,Neshka Ivanov,NEVANIVA,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,NEVANIVA|BLUENOVA,16,more then one session,Димитър Петров,,,,January,2021,Tuesday,12-Jan-2021 17:00:00,07-Jan-2021,12-Jan-2021
2021-01-12 18:30:00,2021-01-12 19:20:00,Настимир,Пръндачка,885210310,nastimir.prandachka@gmail.com,Vortex | Online leadership training | Онлайн тренинг за лидери,Мария Георгиева | Maria Georgieva,0.0,no,0.0,,,2021-01-07,,a client,Vortex,n.prandachka@vortex.com,Zoom,504114051,,|Настимир|Пръндачка|,NASTIMIR,PRANDACHKA,Nastimir Prandachka,NARANPRA,Онлайн,VORTEX,12.0,0.0,0.0,2022-01-04,03-Jan-2023,,40.0,1.0,364 days,NARANPRA|VORTEX,2,more then one session,Мария Георгиева,,,,January,2021,Tuesday,12-Jan-2021 18:30:00,07-Jan-2021,12-Jan-2021
2021-01-13 12:00:00,2021-01-13 12:50:00,Сташа,Балахуров,893210120,stasha.balaxurov@mail.bg,BlueNova | Online leadership training | Онлайн тренинг за лидери,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-09,,a client,BlueNova,s.balaxurov@bluenova.com,Zoom,505393124,,|Сташа|Балахуров|,STASHA,BALAHUROV,Stasha Balahurov,STALABAL,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,STALABAL|BLUENOVA,6,more then one session,Георги Стоянов,,,,January,2021,Wednesday,13-Jan-2021 12:00:00,09-Jan-2021,13-Jan-2021
2021-01-13 15:00:00,2021-01-13 15:50:00,Alessandra,Bentley,883322211,alessandra.bentley@yandex.ru,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,a.bentley@bluenova.com,"Zoom, Skype",504029431,,|Alessandra|Bentley|,ALESSANDRA,BENTLEY,Alessandra Bentley,ALENTBEN,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,ALENTBEN|BLUENOVA,20,more then one session,Димитър Петров,,,,January,2021,Wednesday,13-Jan-2021 15:00:00,07-Jan-2021,13-Jan-2021
2021-01-13 15:00:00,2021-01-13 15:50:00,Tripp,Vang,895899111,tripp.vang@gmail.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Иван Тодоров | Ivan Todorov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,t.vang@bluenova.com,"Zoom, Viber",504064495,,|Tripp|Vang|,TRIPP,VANG,Tripp Vang,TRANGVAN,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,TRANGVAN|BLUENOVA,1,only one session,Иван Тодоров,,,,January,2021,Wednesday,13-Jan-2021 15:00:00,07-Jan-2021,13-Jan-2021
2021-01-13 16:30:00,2021-01-13 17:20:00,Райничка,Келешев,899103531,rajnichka.keleshev@abv.bg,Vortex | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-08,,a client,Vortex,r.keleshev@vortex.com,Zoom,504709087,,|Райничка|Келешев|,RAYNICHKA,KELESHEV,Raynichka Keleshev,RAELEKEL,Онлайн,VORTEX,12.0,0.0,0.0,2022-01-04,03-Jan-2023,,40.0,1.0,364 days,RAELEKEL|VORTEX,2,more then one session,Димитър Петров,,,,January,2021,Wednesday,13-Jan-2021 16:30:00,08-Jan-2021,13-Jan-2021
2021-01-13 18:00:00,2021-01-13 18:50:00,Charlie,OSantana,889238292,charlie.osantana@msn.com,BlueNova | Leadership training in person | Тренинг за лидери на живо,Мария Георгиева | Maria Georgieva,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,c.osantana@bluenova.com,,504012135,,|Charlie|OSantana|,CHARLIE,OSANTANA,Charlie Osantana,CHSANOSA,На живо,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,CHSANOSA|BLUENOVA,11,more then one session,Мария Георгиева,,,,January,2021,Wednesday,13-Jan-2021 18:00:00,07-Jan-2021,13-Jan-2021
2021-01-13 18:00:00,2021-01-13 18:50:00,Илчо,Европов Кирилов,899112102,ilcho.evropov kirilov@yahoo.com,BlueNova | Leadership training in person | Тренинг за лидери на живо,Иван Тодоров | Ivan Todorov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,i.evropov kirilov@bluenova.com,,504020973,,|Илчо|Европов Кирилов|,ILCHO,EVROPOV KIRILOV,Ilcho Evropov Kirilov,ILVROEVR,На живо,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,ILVROEVR|BLUENOVA,1,only one session,Иван Тодоров,,,,January,2021,Wednesday,13-Jan-2021 18:00:00,07-Jan-2021,13-Jan-2021
2021-01-13 18:00:00,2021-01-13 18:50:00,Шамо,Щърбов,818182591,shamo.shharbov@gmail.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,s.shharbov@bluenova.com,"Zoom, Skype",504024636,,|Шамо|Щърбов|,SHAMO,SHTARBOV,Shamo Shtarbov,SHHTASHH,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,SHHTASHH|BLUENOVA,9,more then one session,Димитър Петров,,,,January,2021,Wednesday,13-Jan-2021 18:00:00,07-Jan-2021,13-Jan-2021
2021-01-13 18:30:00,2021-01-13 19:20:00,Маслина,Васовa,359899522008,maslina.vasova@mail.bg,BlueNova | Online leadership training | Онлайн тренинг за лидери,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,m.vasova@bluenova.com,"Zoom, Skype, Viber",504016496,,|Маслина|Васовa|,MASLINA,VASOVA,Maslina Vasova,MAASOVAS,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,MAASOVAS|BLUENOVA,16,more then one session,Георги Стоянов,,,,January,2021,Wednesday,13-Jan-2021 18:30:00,07-Jan-2021,13-Jan-2021
2021-01-14 13:00:00,2021-01-14 13:50:00,Панделис,Каракашев,883331511,pandelis.karakashev@yahoo.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-08,,hello@test.jp,,,,504751990,"2,",|Панделис|Каракашев|,PANDELIS,KARAKASHEV,Pandelis Karakashev,PAARAAND,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,PAARAAND|BLUENOVA,2,more then one session,Димитър Петров,,,,January,2021,Thursday,14-Jan-2021 13:00:00,08-Jan-2021,14-Jan-2021
2021-01-14 13:30:00,2021-01-14 14:20:00,Dana,Marsh,818582205,dana.marsh@yahoo.co.uk,BlueNova | Online leadership training | Онлайн тренинг за лидери,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,d.marsh@bluenova.com,Zoom,504012681,,|Dana|Marsh|,DANA,MARSH,Dana Marsh,DAARSMAR,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,DAARSMAR|BLUENOVA,1,only one session,Георги Стоянов,,,,January,2021,Thursday,14-Jan-2021 13:30:00,07-Jan-2021,14-Jan-2021
2021-01-14 15:00:00,2021-01-14 15:50:00,Хитко,Мангъфова,883219221,xitko.mangafova@abv.bg,BlueNova | Online leadership training | Онлайн тренинг за лидери,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-08,,a client,BlueNova,x.mangafova@bluenova.com,"Zoom, Skype",504682509,,|Хитко|Мангъфова|,HITKO,MANGAFOVA,Hitko Mangafova,HIANGMAN,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,HIANGMAN|BLUENOVA,32,more then one session,Георги Стоянов,,,,January,2021,Thursday,14-Jan-2021 15:00:00,08-Jan-2021,14-Jan-2021
2021-01-14 16:30:00,2021-01-14 17:20:00,Lea,Montes,898211318,lea.montes@yandex.ru,BlueNova | Online leadership training | Онлайн тренинг за лидери,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,l.montes@bluenova.com,"Zoom, Viber",504026971,,|Lea|Montes|,LEA,MONTES,Lea Montes,LEONTMON,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,LEONTMON|BLUENOVA,11,more then one session,Георги Стоянов,,,,January,2021,Thursday,14-Jan-2021 16:30:00,07-Jan-2021,14-Jan-2021
2021-01-14 18:00:00,2021-01-14 18:50:00,Теофан,Кукуригов,889228192,teofan.kukurigov@yahoo.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,t.kukurigov@bluenova.com,"Zoom, Viber",504069143,,|Теофан|Кукуригов|,TEOFAN,KUKURIGOV,Teofan Kukurigov,TEUKUKUK,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,TEUKUKUK|BLUENOVA,1,only one session,Димитър Петров,,,,January,2021,Thursday,14-Jan-2021 18:00:00,07-Jan-2021,14-Jan-2021
2021-01-15 09:00:00,2021-01-15 09:50:00,Дилмана,Габровлиева,882833928,hello@test.jp,NexaTech | Online leadership training | Онлайн тренинг за лидери,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2021-01-08,,a client,NexaTech,d.gabrovlieva@nexatech.com,Zoom,504795480,,|Дилмана|Габровлиева|,DILMANA,GABROVLIEVA,Dilmana Gabrovlieva,DIABRGAB,Онлайн,NEXATECH,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,DIABRGAB|NEXATECH,2,more then one session,Жана Иванова,,,,January,2021,Friday,15-Jan-2021 09:00:00,08-Jan-2021,15-Jan-2021
2021-01-15 10:00:00,2021-01-15 10:50:00,Любина,Йоткова,,hello@test.jp,NexaTech | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-04,,a client,NexaTech,l.jotkova@nexatech.com,Skype,501661367,,|Любина|Йоткова|,LYUBINA,YOTKOVA,Lyubina Yotkova,LYOTKJOT,Онлайн,NEXATECH,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,LYOTKJOT|NEXATECH,2,more then one session,Димитър Петров,,,,January,2021,Friday,15-Jan-2021 10:00:00,04-Jan-2021,15-Jan-2021
2021-01-15 11:00:00,2021-01-15 11:50:00,Флавия,Градинарова,888291252,flaviya.gradinarova@yahoo.com,BlueNova | Leadership training in person | Тренинг за лидери на живо,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,f.gradinarova@bluenova.com,,504028061,,|Флавия|Градинарова|,FLAVIYA,GRADINAROVA,Flaviya Gradinarova,FLRADGRA,На живо,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,FLRADGRA|BLUENOVA,11,more then one session,Георги Стоянов,,,,January,2021,Friday,15-Jan-2021 11:00:00,07-Jan-2021,15-Jan-2021
2021-01-15 11:00:00,2021-01-15 11:50:00,Jeremy,Abbott,882812552,jeremy.abbott@gmail.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-14,,a client,BlueNova,j.abbott@bluenova.com,Zoom,508416763,,|Jeremy|Abbott|,JEREMY,ABBOTT,Jeremy Abbott,JEBBOABB,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,JEBBOABB|BLUENOVA,1,only one session,Димитър Петров,,,,January,2021,Friday,15-Jan-2021 11:00:00,14-Jan-2021,15-Jan-2021
2021-01-15 12:00:00,2021-01-15 12:50:00,Софийка,Точева-Клопова,,hello@test.jp,NexaTech | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-14,,hello@test.jp,NexaTech,s.tocheva-klopova@nexatech.com,Skype,508438399,,|Софийка|Точева-Клопова|,SOFIYKA,TOCHEVA-KLOPOVA,Sofiyka Tocheva-Klopova,SOOCHTOC,Онлайн,NEXATECH,9999.0,0.0,0.0,1920-01-01,01-Jan-1920,,40.0,1.0,0 days,SOOCHTOC|NEXATECH,1,only one session,Димитър Петров,,,,January,2021,Friday,15-Jan-2021 12:00:00,14-Jan-2021,15-Jan-2021
2021-01-15 16:00:00,2021-01-15 16:50:00,Chana,Floyd,818050111,chana.floyd@msn.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Димитър Петров | Dimitar Petrov,0.0,no,0.0,,,2021-01-07,,a client,BlueNova,chana.floyd@msn.com,Zoom,504018517,,|Chana|Floyd|,CHANA,FLOYD,Chana Floyd,CHLOYHAN,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,CHLOYHAN|BLUENOVA,1,only one session,Димитър Петров,,,,January,2021,Friday,15-Jan-2021 16:00:00,07-Jan-2021,15-Jan-2021
2021-01-15 18:30:00,2021-01-15 19:20:00,Alijah,Crawford,818385881,alijah.crawford@msn.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Иван Тодоров | Ivan Todorov,0.0,no,0.0,,,2021-01-10,,a trainer,,,,505763947,"2,",|Alijah|Crawford|,ALIJAH,CRAWFORD,Alijah Crawford,ALRAWLIJ,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,ALRAWLIJ|BLUENOVA,4,more then one session,Иван Тодоров,,,,January,2021,Friday,15-Jan-2021 18:30:00,10-Jan-2021,15-Jan-2021
2021-01-18 10:00:00,2021-01-18 10:50:00,Гердан,Белоконска-Вражалска,882552252,gerdan.belokonska-vrazhalska@mail.bg,Vortex | Online leadership training | Онлайн тренинг за лидери,Георги Стоянов | Georgi Stoyanov,0.0,no,0.0,,,2021-01-07,,a client,Vortex,g.belokonska-vrazhalska@vortex.com,Viber,504072759,,|Гердан|Белоконска-Вражалска|,GERDAN,BELOKONSKA-VRAZHALSKA,Gerdan Belokonska-Vrazhalska,GEELOBEL,Онлайн,VORTEX,12.0,0.0,0.0,2022-01-04,03-Jan-2023,,40.0,1.0,364 days,GEELOBEL|VORTEX,4,more then one session,Георги Стоянов,,,,January,2021,Monday,18-Jan-2021 10:00:00,07-Jan-2021,18-Jan-2021
2021-01-18 11:00:00,2021-01-18 11:50:00,Kymani,Mccormick,892251191,kymani.mccormick@yahoo.co.uk,Vortex | Online leadership training | Онлайн тренинг за лидери,,0.0,no,0.0,,,2021-01-15,,a client,Vortex,k.mccormick@vortex.com,Zoom,509148690,,|Kymani|Mccormick|,KYMANI,MCCORMICK,Kymani Mccormick,KYCCOMCC,Онлайн,VORTEX,12.0,0.0,0.0,2022-01-04,03-Jan-2023,,40.0,1.0,364 days,KYCCOMCC|VORTEX,5,more then one session,,,,,January,2021,Monday,18-Jan-2021 11:00:00,15-Jan-2021,18-Jan-2021
2021-01-18 12:00:00,2021-01-18 12:50:00,Bryan,Christensen,359888882922,bryan.christensen@yandex.ru,BlueNova | Online leadership training | Онлайн тренинг за лидери,,0.0,no,0.0,,,2021-01-14,,a client,BlueNova,b.christensen@bluenova.com,"Zoom, Viber",508423735,,|Bryan|Christensen|,BRYAN,CHRISTENSEN,Bryan Christensen,BRHRICHR,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,BRHRICHR|BLUENOVA,2,more then one session,,,,,January,2021,Monday,18-Jan-2021 12:00:00,14-Jan-2021,18-Jan-2021
2021-01-18 14:00:00,2021-01-18 14:50:00,Финдо,Градинарова,882252233,findo.gradinarova@gmail.com,BlueNova | Online leadership training | Онлайн тренинг за лидери,Жана Иванова | Zhana Ivanova,0.0,no,0.0,,,2021-01-14,,a client,BlueNova,f.gradinarova@bluenova.com,Zoom,508426123,,|Финдо|Градинарова|,FINDO,GRADINAROVA,Findo Gradinarova,FIRADGRA,Онлайн,BLUENOVA,9999.0,0.0,0.0,2022-01-01,31-Dec-2022,,40.0,1.0,364 days,FIRADGRA|BLUENOVA,15,more then one session,Жана Иванова,,,,January,2021,Monday,18-Jan-2021 14:00:00,14-Jan-2021,18-Jan-2021
